vehicle,ts,fuel,ign,speed,n_msg,label,split
V03,2025-12-16 17:00:00,40.048,1.0,99.27,146,0,train
V03,2025-12-16 17:05:00,39.0,1.0,91.03,113,0,train
V03,2025-12-16 17:10:00,37.956,1.0,91.17,86,0,train
V03,2025-12-16 17:15:00,37.0,1.0,54.64,48,0,train
V03,2025-12-16 17:20:00,36.5,1.0,21.54,30,0,train
V03,2025-12-16 17:25:00,36.0,1.0,89.62,132,0,train
V03,2025-12-16 17:30:00,35.345,1.0,95.24,142,0,train
V03,2025-12-16 17:35:00,34.991,1.0,93.47,150,0,train
V03,2025-12-16 17:40:00,34.75,1.0,70.18,100,0,train
V03,2025-12-16 17:45:00,35.0,1.0,22.14,41,0,train
V03,2025-12-16 17:50:00,34.156,1.0,8.58,45,0,train
V03,2025-12-16 17:55:00,34.0,1.0,19.09,55,0,train
V03,2025-12-16 18:00:00,34.0,1.0,21.7,50,0,train
V03,2025-12-16 18:05:00,33.415,1.0,88.19,152,0,train
V03,2025-12-16 18:10:00,32.912,1.0,91.09,72,0,train
V03,2025-12-16 18:15:00,31.889,1.0,16.57,18,0,train
V03,2025-12-16 18:20:00,31.0,1.0,46.13,63,0,train
V03,2025-12-16 18:25:00,30.627,1.0,26.23,60,0,train
V03,2025-12-16 18:30:00,30.116,1.0,62.02,56,0,train
V03,2025-12-16 18:35:00,30.1,1.0,6.5,20,0,train
V03,2025-12-16 18:40:00,30.606,1.0,0.6,16,0,train
V03,2025-12-22 03:45:00,0.0,0.0,0.0,1,0,train
V03,2025-12-22 09:05:00,27.0,1.0,0.0,1,0,train
V03,2025-12-22 09:10:00,26.0,1.0,0.0,8,0,train
V03,2025-12-22 09:15:00,26.0,1.0,0.09,17,0,train
V03,2025-12-22 09:20:00,25.364,1.0,0.0,11,0,train
V03,2025-12-22 09:25:00,25.0,1.0,0.0,3,0,train
V03,2025-12-22 09:30:00,0.0,0.0,0.0,1,0,train
V03,2025-12-22 09:35:00,25.0,1.0,0.1,1,0,train
V03,2025-12-22 09:40:00,26.0,1.0,3.69,10,0,train
V03,2025-12-22 09:45:00,25.686,1.0,18.73,44,0,train
V03,2025-12-22 09:50:00,25.0,1.0,26.09,48,0,train
V03,2025-12-22 09:55:00,25.0,1.0,47.16,84,0,train
V03,2025-12-22 10:00:00,25.0,1.0,51.02,100,0,train
V03,2025-12-22 10:05:00,25.0,1.0,77.12,106,0,train
V03,2025-12-22 10:10:00,24.596,1.0,68.24,109,0,train
V03,2025-12-22 10:15:00,23.674,1.0,59.34,89,0,train
V03,2025-12-22 10:20:00,23.153,1.0,100.25,171,0,train
V03,2025-12-22 10:25:00,22.662,1.0,100.88,151,0,train
V03,2025-12-22 10:30:00,22.0,1.0,83.76,121,0,train
V03,2025-12-22 10:35:00,22.0,1.0,33.4,22,0,train
V03,2025-12-22 10:40:00,21.194,1.0,48.26,31,0,train
V03,2025-12-22 10:45:00,20.676,1.0,99.87,145,0,train
V03,2025-12-22 10:50:00,19.526,1.0,98.12,145,0,train
V03,2025-12-22 10:55:00,18.32,1.0,98.01,152,0,train
V03,2025-12-22 11:00:00,17.392,1.0,101.04,158,0,train
V03,2025-12-22 11:05:00,16.192,1.0,100.5,146,0,train
V03,2025-12-22 11:10:00,16.0,1.0,84.89,75,0,train
V03,2025-12-22 11:15:00,0.0,1.0,0.0,1,0,train
V03,2025-12-22 11:20:00,51.584,1.0,92.35,125,2,train
V03,2025-12-22 11:25:00,51.71,1.0,98.82,158,2,train
V03,2025-12-22 11:30:00,51.213,1.0,99.11,150,0,train
V03,2025-12-22 11:35:00,51.0,1.0,101.28,146,0,train
V03,2025-12-22 11:40:00,51.318,1.0,99.66,154,0,train
V03,2025-12-22 11:45:00,50.607,1.0,98.88,140,0,train
V03,2025-12-22 11:50:00,50.0,1.0,82.73,122,0,train
V03,2025-12-22 11:55:00,50.0,1.0,69.23,87,0,train
V03,2025-12-22 12:00:00,50.0,1.0,47.86,94,0,train
V03,2025-12-22 12:05:00,49.43,1.0,34.4,79,0,train
V03,2025-12-22 12:10:00,49.598,1.0,36.97,87,0,train
V03,2025-12-22 12:15:00,49.017,1.0,39.77,58,0,train
V03,2025-12-22 12:20:00,49.0,1.0,52.11,71,0,train
V03,2025-12-22 12:25:00,49.0,1.0,85.1,119,0,train
V03,2025-12-22 12:30:00,48.148,1.0,96.41,142,0,train
V03,2025-12-22 12:35:00,47.276,1.0,87.47,123,0,train
V03,2025-12-22 12:40:00,47.0,1.0,36.77,43,0,train
V03,2025-12-22 12:45:00,46.501,1.0,98.3,145,0,train
V03,2025-12-22 12:50:00,45.469,1.0,99.31,145,0,train
V03,2025-12-22 12:55:00,44.628,1.0,101.07,150,0,train
V03,2025-12-22 13:00:00,43.667,1.0,98.61,147,0,train
V03,2025-12-22 13:05:00,42.596,1.0,96.92,141,0,train
V03,2025-12-22 13:10:00,41.878,1.0,99.03,147,0,train
V03,2025-12-22 13:15:00,40.984,1.0,100.65,156,0,train
V03,2025-12-22 13:20:00,40.0,1.0,101.3,155,0,train
V03,2025-12-22 13:25:00,39.806,1.0,96.1,90,0,train
V03,2025-12-22 13:30:00,39.0,1.0,95.28,89,0,train
V03,2025-12-22 13:35:00,38.556,1.0,0.0,18,0,train
V03,2025-12-22 13:40:00,38.0,1.0,74.4,52,0,train
V03,2025-12-22 13:45:00,37.193,1.0,98.75,161,0,train
V03,2025-12-22 13:50:00,36.439,1.0,105.34,144,0,train
V03,2025-12-22 13:55:00,36.099,1.0,85.27,141,0,train
V03,2025-12-22 14:00:00,36.0,1.0,62.41,105,0,train
V03,2025-12-22 14:05:00,36.0,1.0,88.43,179,0,train
V03,2025-12-22 14:10:00,35.761,1.0,61.25,113,0,train
V03,2025-12-22 14:15:00,35.0,1.0,26.28,43,0,train
V03,2025-12-22 14:20:00,34.111,1.0,35.67,54,0,train
V03,2025-12-22 14:25:00,34.0,1.0,15.2,30,0,train
V03,2025-12-22 14:30:00,33.591,0.955,17.23,22,0,train
V03,2025-12-22 14:35:00,33.659,1.0,11.38,18,0,train
V03,2025-12-22 14:40:00,33.0,1.0,23.3,55,0,train
V03,2025-12-22 14:45:00,33.0,0.952,13.84,21,0,train
V03,2025-12-22 14:50:00,0.0,0.0,0.0,1,0,train
V03,2025-12-22 16:40:00,33.0,1.0,0.0,13,0,train
V03,2025-12-22 16:45:00,33.0,1.0,2.69,20,0,train
V03,2025-12-22 16:50:00,33.0,1.0,20.13,54,0,train
V03,2025-12-22 16:55:00,33.0,1.0,7.27,23,0,train
V03,2025-12-22 23:00:00,0.0,0.0,0.0,1,0,train
V03,2025-12-23 07:40:00,33.0,1.0,0.0,4,0,train
V03,2025-12-23 07:45:00,33.0,1.0,0.0,1,0,train
V03,2025-12-23 07:50:00,33.0,1.0,0.0,1,0,train
V03,2025-12-23 07:55:00,34.0,1.0,0.0,1,0,train
V03,2025-12-23 08:00:00,34.0,1.0,0.0,1,0,train
V03,2025-12-23 08:05:00,34.0,1.0,0.0,2,0,train
V03,2025-12-23 08:15:00,0.0,0.0,0.0,1,0,train
V03,2025-12-23 08:35:00,34.0,1.0,3.22,4,0,train
V03,2025-12-23 08:40:00,33.867,1.0,2.41,15,0,train
V03,2025-12-23 08:50:00,0.0,0.0,0.0,1,0,train
V03,2025-12-23 10:25:00,33.0,1.0,0.0,1,0,train
V03,2025-12-23 10:30:00,33.0,1.0,3.18,5,0,train
V03,2025-12-23 10:35:00,33.0,1.0,3.79,23,0,train
V03,2025-12-23 10:40:00,32.896,1.0,14.62,49,0,train
V03,2025-12-23 10:45:00,32.0,1.0,34.42,74,0,train
V03,2025-12-23 10:50:00,32.0,1.0,16.1,16,0,train
V03,2025-12-23 11:00:00,32.0,0.981,32.53,54,0,train
V03,2025-12-23 11:05:00,31.188,1.0,43.41,69,0,train
V03,2025-12-23 11:10:00,30.979,1.0,50.54,47,0,train
V03,2025-12-23 11:15:00,30.0,1.0,63.26,64,0,train
V03,2025-12-23 11:20:00,30.0,1.0,78.06,120,0,train
V03,2025-12-23 11:25:00,29.09,1.0,67.9,100,0,train
V03,2025-12-23 11:30:00,29.0,1.0,68.56,93,0,train
V03,2025-12-23 11:35:00,28.043,1.0,95.22,141,0,train
V03,2025-12-23 11:40:00,27.434,1.0,86.85,141,0,train
V03,2025-12-23 11:45:00,27.1,1.0,95.74,139,0,train
V03,2025-12-23 11:50:00,27.0,1.0,90.58,128,0,train
V03,2025-12-23 11:55:00,26.063,1.0,95.62,147,0,train
V03,2025-12-23 12:00:00,25.736,1.0,98.19,147,0,train
V03,2025-12-23 12:05:00,25.0,1.0,93.61,140,0,train
V03,2025-12-23 12:10:00,24.313,1.0,88.1,147,0,train
V03,2025-12-23 12:15:00,23.027,1.0,99.72,155,0,train
V03,2025-12-23 12:20:00,22.431,1.0,96.08,142,0,train
V03,2025-12-23 12:25:00,22.0,1.0,40.49,72,0,train
V03,2025-12-23 12:30:00,22.0,1.0,22.53,65,0,train
V03,2025-12-23 12:35:00,0.0,0.0,0.0,1,0,train
V03,2025-12-23 14:20:00,22.0,1.0,15.64,35,0,train
V03,2025-12-23 14:25:00,22.0,1.0,55.15,88,0,train
V03,2025-12-23 14:30:00,21.017,1.0,90.75,119,0,train
V03,2025-12-23 14:35:00,20.353,1.0,101.04,150,0,train
V03,2025-12-23 14:40:00,19.506,1.0,62.59,87,0,train
V03,2025-12-23 14:45:00,18.587,1.0,95.28,140,0,train
V03,2025-12-23 14:50:00,17.645,1.0,100.44,152,0,train
V03,2025-12-23 14:55:00,17.0,1.0,92.3,141,0,train
V03,2025-12-23 15:00:00,16.868,1.0,92.07,136,0,train
V03,2025-12-23 15:05:00,16.0,1.0,93.89,136,0,train
V03,2025-12-23 15:10:00,16.0,1.0,85.24,137,0,train
V03,2025-12-23 15:15:00,15.449,1.0,95.28,138,0,train
V03,2025-12-23 15:20:00,14.852,1.0,83.63,122,0,train
V03,2025-12-23 15:25:00,13.676,1.0,68.34,105,0,train
V03,2025-12-23 15:30:00,13.0,1.0,74.82,109,0,train
V03,2025-12-23 15:35:00,12.445,1.0,69.66,118,0,train
V03,2025-12-23 15:40:00,12.0,0.976,53.6,42,0,train
V03,2025-12-23 15:45:00,47.0,1.0,48.29,56,2,train
V03,2025-12-23 15:50:00,46.145,1.0,39.9,76,0,train
V03,2025-12-23 15:55:00,45.53,1.0,45.76,66,0,train
V03,2025-12-23 16:00:00,45.0,1.0,26.42,54,0,train
V03,2025-12-23 16:05:00,45.0,1.0,26.35,78,0,train
V03,2025-12-23 16:10:00,45.0,1.0,30.04,53,0,train
V03,2025-12-23 16:15:00,44.465,1.0,21.15,43,0,train
V03,2025-12-23 16:20:00,44.0,1.0,10.39,38,0,train
V03,2025-12-23 16:25:00,44.0,1.0,0.0,5,0,train
V03,2025-12-23 19:30:00,0.0,0.0,0.0,1,0,train
V04,2025-07-03 03:35:00,0.0,0.0,0.0,1,0,train
V04,2025-07-03 06:10:00,32.871,1.0,16.91,18,0,train
V04,2025-07-03 06:15:00,30.56,1.0,38.15,81,0,train
V04,2025-07-03 06:20:00,28.946,1.0,30.77,84,0,train
V04,2025-07-03 06:25:00,28.988,0.8,0.99,10,0,train
V04,2025-07-03 07:10:00,32.505,0.667,0.0,3,0,train
V04,2025-07-03 07:15:00,31.289,1.0,17.55,50,0,train
V04,2025-07-03 07:20:00,30.307,0.857,34.23,7,0,train
V04,2025-07-03 07:25:00,29.337,1.0,30.58,71,0,train
V04,2025-07-03 07:30:00,28.33,1.0,30.53,53,0,train
V04,2025-07-03 07:35:00,29.574,1.0,0.0,1,0,train
V04,2025-07-03 07:40:00,28.586,1.0,24.0,43,0,train
V04,2025-07-03 07:45:00,28.109,1.0,59.66,105,0,train
V04,2025-07-03 07:50:00,28.416,1.0,76.28,112,0,train
V04,2025-07-03 07:55:00,27.219,1.0,85.77,107,0,train
V04,2025-07-03 08:00:00,26.644,1.0,79.31,109,0,train
V04,2025-07-03 08:05:00,26.466,1.0,76.99,103,0,train
V04,2025-07-03 08:10:00,25.502,1.0,82.55,104,0,train
V04,2025-07-03 08:15:00,24.693,1.0,50.76,68,0,train
V04,2025-07-03 08:20:00,24.437,1.0,61.86,85,0,train
V04,2025-07-03 08:25:00,23.957,1.0,56.56,117,0,train
V04,2025-07-03 08:30:00,24.209,1.0,62.95,99,0,train
V04,2025-07-03 08:35:00,23.285,1.0,72.92,108,0,train
V04,2025-07-03 08:40:00,22.98,1.0,65.05,97,0,train
V04,2025-07-03 08:45:00,22.502,1.0,49.67,75,0,train
V04,2025-07-03 08:50:00,22.587,1.0,48.73,69,0,train
V04,2025-07-03 08:55:00,22.081,1.0,51.02,79,0,train
V04,2025-07-03 09:00:00,21.515,1.0,39.31,91,0,train
V04,2025-07-03 09:05:00,21.184,1.0,51.14,82,0,train
V04,2025-07-03 09:10:00,20.108,1.0,52.11,101,0,train
V04,2025-07-03 09:15:00,19.888,1.0,23.08,68,0,train
V04,2025-07-03 09:20:00,20.636,1.0,36.16,80,0,train
V04,2025-07-03 09:25:00,19.176,1.0,37.59,83,0,train
V04,2025-07-03 09:30:00,18.955,1.0,34.17,83,0,train
V04,2025-07-03 09:35:00,18.165,1.0,24.91,56,0,train
V04,2025-07-03 11:15:00,0.0,0.0,0.0,1,0,train
V04,2025-07-03 11:20:00,21.698,1.0,4.28,16,0,train
V04,2025-07-03 11:25:00,19.073,1.0,6.89,24,0,train
V04,2025-07-03 11:30:00,18.41,1.0,20.32,84,0,train
V04,2025-07-03 11:35:00,17.167,1.0,25.5,92,0,train
V04,2025-07-03 11:40:00,17.001,1.0,27.1,93,0,train
V04,2025-07-03 11:45:00,16.318,1.0,34.32,86,0,train
V04,2025-07-03 11:50:00,16.184,1.0,37.55,109,0,train
V04,2025-07-03 11:55:00,15.682,1.0,31.99,76,0,train
V04,2025-07-03 12:00:00,15.653,1.0,43.49,96,0,train
V04,2025-07-03 12:05:00,15.653,1.0,61.74,104,0,train
V04,2025-07-03 12:10:00,14.989,1.0,51.33,107,0,train
V04,2025-07-03 12:15:00,14.757,1.0,54.03,103,0,train
V04,2025-07-03 12:20:00,14.188,1.0,52.25,88,0,train
V04,2025-07-03 12:25:00,14.188,1.0,60.23,101,0,train
V04,2025-07-03 12:30:00,13.574,1.0,54.93,74,0,train
V04,2025-07-03 12:35:00,13.455,1.0,27.1,28,0,train
V04,2025-07-03 12:40:00,39.913,1.0,26.02,18,1,train
V04,2025-07-03 12:45:00,64.553,1.0,67.81,108,1,train
V04,2025-07-03 12:50:00,69.571,1.0,74.23,105,1,train
V04,2025-07-03 12:55:00,69.139,1.0,39.12,63,0,train
V04,2025-07-03 13:00:00,68.966,1.0,34.02,72,0,train
V04,2025-07-03 13:05:00,68.2,1.0,71.59,114,0,train
V04,2025-07-03 13:10:00,67.661,1.0,67.51,118,0,train
V04,2025-07-03 13:15:00,66.731,1.0,77.78,105,0,train
V04,2025-07-03 13:20:00,65.79,1.0,67.85,121,0,train
V04,2025-07-03 13:25:00,64.461,1.0,71.74,112,0,train
V04,2025-07-03 13:30:00,63.277,1.0,56.84,106,0,train
V04,2025-07-03 13:35:00,63.277,1.0,45.74,106,0,train
V04,2025-07-03 13:40:00,62.782,1.0,51.32,105,0,train
V04,2025-07-03 13:45:00,61.645,1.0,60.87,123,0,train
V04,2025-07-03 13:50:00,61.022,1.0,63.24,128,0,train
V04,2025-07-03 13:55:00,60.814,1.0,58.09,119,0,train
V04,2025-07-03 14:00:00,60.058,1.0,42.68,104,0,train
V04,2025-07-03 14:05:00,59.699,1.0,30.34,69,0,train
V04,2025-07-03 14:10:00,60.123,1.0,31.14,36,0,train
V04,2025-07-03 14:15:00,60.347,1.0,0.0,1,0,train
V04,2025-07-03 15:10:00,58.922,1.0,27.88,19,0,train
V04,2025-07-03 15:15:00,58.476,1.0,47.36,76,0,train
V04,2025-07-03 15:20:00,57.922,1.0,55.88,84,0,train
V04,2025-07-03 15:25:00,57.099,1.0,64.89,127,0,train
V04,2025-07-03 15:30:00,56.361,1.0,63.79,109,0,train
V04,2025-07-03 15:35:00,55.911,1.0,21.69,55,0,train
V04,2025-07-03 17:10:00,56.826,0.973,14.49,37,0,train
V04,2025-07-03 17:15:00,56.927,1.0,3.52,6,0,train
V04,2025-07-03 17:20:00,57.584,1.0,82.12,113,0,train
V04,2025-07-03 17:25:00,55.276,1.0,98.93,152,0,train
V04,2025-07-03 17:30:00,54.003,1.0,80.71,117,0,train
V04,2025-07-03 17:35:00,52.773,1.0,72.52,110,0,train
V04,2025-07-03 17:40:00,52.245,1.0,73.19,104,0,train
V04,2025-07-03 17:45:00,51.568,1.0,76.43,105,0,train
V04,2025-07-03 17:50:00,50.829,1.0,54.79,102,0,train
V04,2025-07-03 17:55:00,50.444,1.0,58.67,95,0,train
V04,2025-07-03 18:00:00,50.089,1.0,51.9,105,0,train
V04,2025-07-03 18:05:00,49.468,1.0,64.16,112,0,train
V04,2025-07-03 18:10:00,49.109,1.0,41.7,89,0,train
V04,2025-07-03 18:15:00,50.053,1.0,65.9,61,0,train
V04,2025-07-03 18:20:00,49.414,1.0,89.45,127,0,train
V04,2025-07-03 18:25:00,48.624,1.0,75.03,102,0,train
V04,2025-07-03 18:30:00,48.596,1.0,62.4,52,0,train
V04,2025-07-03 18:35:00,0.0,0.0,0.0,1,0,train
V04,2025-07-03 18:40:00,50.822,1.0,2.33,3,0,train
V04,2025-07-03 18:45:00,49.449,1.0,36.53,87,0,train
V04,2025-07-03 18:50:00,47.891,1.0,60.81,113,0,train
V04,2025-07-03 18:55:00,47.827,1.0,55.21,92,0,train
V04,2025-07-03 19:00:00,47.139,1.0,76.71,113,0,train
V04,2025-07-03 19:05:00,46.299,1.0,86.08,133,0,train
V04,2025-07-03 19:10:00,45.465,1.0,65.95,109,0,train
V04,2025-07-03 19:15:00,45.312,1.0,76.99,123,0,train
V04,2025-07-03 19:20:00,44.822,1.0,101.43,154,0,train
V04,2025-07-03 19:25:00,43.387,1.0,97.25,142,0,train
V04,2025-07-03 19:30:00,43.129,1.0,90.64,104,0,train
V04,2025-07-03 19:35:00,42.63,1.0,103.51,150,0,train
V04,2025-07-03 19:40:00,41.243,1.0,103.25,149,0,train
V04,2025-07-03 19:45:00,39.99,1.0,103.56,157,0,train
V04,2025-07-03 19:50:00,39.079,1.0,97.55,149,0,train
V04,2025-07-03 19:55:00,38.407,1.0,91.02,126,0,train
V04,2025-07-03 20:00:00,37.735,1.0,68.14,87,0,train
V04,2025-07-03 20:05:00,36.965,1.0,42.98,69,0,train
V04,2025-07-03 20:10:00,37.067,1.0,87.33,119,0,train
V04,2025-07-03 20:15:00,36.4,1.0,98.58,152,0,train
V04,2025-07-03 20:20:00,34.977,1.0,77.5,123,0,train
V04,2025-07-03 20:25:00,34.703,1.0,24.15,17,0,train
V04,2025-07-03 20:30:00,38.366,1.0,0.0,1,0,train
V04,2025-07-15 02:30:00,0.0,0.0,0.0,1,0,train
V04,2025-07-15 06:15:00,10.269,1.0,55.88,43,0,train
V04,2025-07-15 06:20:00,8.891,1.0,40.12,100,0,train
V04,2025-07-15 06:25:00,8.327,1.0,17.63,39,0,train
V04,2025-07-15 09:30:00,0.0,0.0,0.0,1,0,train
V04,2025-07-15 09:35:00,7.859,1.0,30.68,58,0,train
V04,2025-07-15 09:40:00,7.91,1.0,38.5,88,0,train
V04,2025-07-15 09:45:00,7.544,1.0,49.44,30,0,train
V04,2025-07-15 09:50:00,7.61,1.0,80.42,136,1,train
V04,2025-07-15 09:55:00,7.674,1.0,71.46,55,1,train
V04,2025-07-15 10:00:00,46.738,1.0,96.48,150,1,train
V04,2025-07-15 10:05:00,62.134,1.0,102.55,157,1,train
V04,2025-07-15 10:10:00,61.025,1.0,98.75,162,0,train
V04,2025-07-15 10:15:00,59.995,1.0,102.9,125,0,train
V04,2025-07-15 10:20:00,59.614,1.0,53.42,67,0,train
V04,2025-07-15 10:25:00,59.204,1.0,76.32,84,0,train
V04,2025-07-15 10:30:00,58.356,0.978,39.88,46,0,train
V04,2025-07-15 10:35:00,0.0,0.0,0.0,1,0,train
V04,2025-07-15 11:05:00,59.614,1.0,20.35,24,0,train
V04,2025-07-15 11:10:00,58.881,1.0,18.84,15,0,train
V04,2025-07-15 11:15:00,58.149,1.0,24.55,15,0,train
V04,2025-07-15 11:20:00,58.149,1.0,63.69,130,0,train
V04,2025-07-15 11:25:00,57.367,1.0,93.33,149,0,train
V04,2025-07-15 11:30:00,56.33,1.0,89.24,141,0,train
V04,2025-07-15 11:35:00,55.578,1.0,79.5,120,0,train
V04,2025-07-15 11:40:00,54.477,1.0,67.6,95,0,train
V04,2025-07-15 11:45:00,53.373,1.0,52.02,110,0,train
V04,2025-07-15 11:50:00,53.36,1.0,86.59,138,0,train
V04,2025-07-15 11:55:00,53.527,1.0,76.81,120,0,train
V04,2025-07-15 12:00:00,53.02,1.0,90.26,155,0,train
V04,2025-07-15 12:05:00,52.078,1.0,96.49,140,0,train
V04,2025-07-15 12:10:00,50.975,1.0,97.21,124,0,train
V04,2025-07-15 12:15:00,50.458,1.0,109.31,157,0,train
V04,2025-07-15 12:20:00,49.372,1.0,71.27,137,0,train
V04,2025-07-15 12:25:00,48.624,1.0,80.75,167,0,train
V04,2025-07-15 12:30:00,48.164,1.0,76.15,110,0,train
V04,2025-07-15 12:35:00,47.546,0.988,63.63,85,0,train
V04,2025-07-15 14:55:00,0.0,0.0,0.0,1,0,train
V04,2025-07-15 15:00:00,47.4,1.0,60.7,94,0,train
V04,2025-07-15 15:05:00,45.971,1.0,82.63,129,0,train
V04,2025-07-15 15:10:00,45.389,1.0,90.51,130,0,train
V04,2025-07-15 15:15:00,44.405,1.0,103.72,145,0,train
V04,2025-07-15 15:20:00,43.338,1.0,114.49,154,0,train
V04,2025-07-15 15:25:00,42.362,1.0,107.25,152,0,train
V04,2025-07-15 15:30:00,40.964,1.0,98.38,154,0,train
V04,2025-07-15 15:35:00,40.564,1.0,85.57,140,0,train
V04,2025-07-15 15:40:00,39.715,1.0,96.25,144,0,train
V04,2025-07-15 15:45:00,38.582,1.0,101.79,153,0,train
V04,2025-07-15 15:50:00,37.666,1.0,99.7,157,0,train
V04,2025-07-15 15:55:00,36.93,1.0,103.74,154,0,train
V04,2025-07-15 16:00:00,35.945,1.0,107.96,164,0,train
V04,2025-07-15 16:05:00,34.752,1.0,94.61,134,0,train
V04,2025-07-15 16:10:00,34.049,1.0,91.49,130,0,train
V04,2025-07-15 16:15:00,33.238,1.0,101.56,147,0,train
V04,2025-07-15 16:20:00,32.204,1.0,97.02,141,0,train
V04,2025-07-15 16:25:00,31.792,1.0,93.89,151,0,train
V04,2025-07-15 16:30:00,31.04,1.0,62.58,58,0,train
V04,2025-07-15 16:40:00,30.56,1.0,45.15,59,0,train
V04,2025-07-15 16:45:00,29.764,1.0,52.41,81,0,train
V04,2025-07-15 18:40:00,30.251,0.963,41.35,27,0,train
V04,2025-07-15 18:45:00,30.029,1.0,50.18,100,0,train
V04,2025-07-15 18:50:00,28.842,1.0,13.74,13,0,train
V04,2025-07-15 19:00:00,29.672,1.0,60.34,91,0,train
V04,2025-07-15 19:05:00,29.313,1.0,49.45,28,0,train
V04,2025-07-16 01:15:00,0.0,0.0,0.0,1,0,train
V04,2025-07-16 06:25:00,28.825,1.0,59.1,44,0,train
V04,2025-07-16 06:30:00,27.824,1.0,39.94,90,0,train
V04,2025-07-16 06:35:00,27.376,1.0,14.48,24,0,train
V04,2025-07-16 07:35:00,27.02,0.972,39.26,36,0,train
V04,2025-07-16 07:40:00,26.708,1.0,41.76,102,0,train
V04,2025-07-16 07:45:00,26.644,1.0,17.57,17,0,train
V04,2025-07-16 07:50:00,0.0,0.0,0.0,1,0,train
V04,2025-07-16 08:15:00,26.644,1.0,11.66,16,0,train
V04,2025-07-16 08:20:00,26.485,1.0,39.9,83,0,train
V04,2025-07-16 08:25:00,26.378,1.0,32.36,58,0,train
V04,2025-07-16 10:15:00,26.644,1.0,26.75,44,0,train
V04,2025-07-16 10:20:00,26.241,1.0,39.65,71,0,train
V04,2025-07-16 10:25:00,25.178,1.0,14.82,4,0,train
V04,2025-07-16 10:30:00,0.0,0.0,0.0,1,0,train
V04,2025-07-16 10:40:00,26.277,1.0,35.29,48,0,train
V04,2025-07-16 10:45:00,25.208,1.0,30.31,75,0,train
V04,2025-07-16 10:50:00,0.0,1.0,0.0,1,0,train
V04,2025-07-16 10:55:00,24.9,1.0,32.57,71,0,train
V04,2025-07-16 11:00:00,24.522,1.0,39.02,86,0,train
V04,2025-07-16 11:05:00,0.0,0.0,1.7,1,0,train
V04,2025-07-16 11:10:00,24.446,1.0,28.22,53,0,train
V04,2025-07-16 11:15:00,24.41,1.0,37.44,62,0,train
V04,2025-07-16 11:20:00,24.435,1.0,78.99,71,0,train
V04,2025-07-16 12:20:00,22.98,1.0,3.36,5,0,train
V04,2025-07-16 12:25:00,23.713,1.0,41.59,79,0,train
V04,2025-07-16 12:30:00,23.537,1.0,89.46,167,0,train
V04,2025-07-16 12:35:00,22.48,1.0,103.65,183,0,train
V04,2025-07-16 12:40:00,21.159,1.0,101.07,138,0,train
V04,2025-07-16 12:45:00,20.402,1.0,107.55,160,0,train
V04,2025-07-16 12:50:00,19.704,1.0,102.1,144,0,train
V04,2025-07-16 12:55:00,18.628,1.0,104.34,151,0,train
V04,2025-07-16 13:00:00,17.622,1.0,104.39,153,0,train
V04,2025-07-16 13:05:00,16.794,1.0,109.21,151,0,train
V04,2025-07-16 13:10:00,15.888,1.0,114.49,156,0,train
V04,2025-07-16 13:15:00,14.606,1.0,108.84,172,0,train
V04,2025-07-16 13:20:00,14.113,1.0,85.23,68,0,train
V04,2025-07-16 13:25:00,13.455,1.0,2.28,9,0,train
V04,2025-07-16 13:30:00,13.944,1.0,1.27,6,0,train
V04,2025-07-16 13:35:00,13.585,1.0,99.76,96,0,train
V04,2025-07-16 13:40:00,12.911,1.0,113.0,160,0,train
V04,2025-07-16 13:45:00,12.24,1.0,92.43,129,0,train
V04,2025-07-16 13:50:00,11.287,1.0,66.52,122,0,train
V04,2025-07-16 13:55:00,11.676,1.0,0.91,7,0,train
V04,2025-07-16 14:00:00,13.455,1.0,0.0,1,0,train
V04,2025-07-16 14:05:00,13.455,1.0,1.32,5,0,train
V04,2025-07-16 14:10:00,13.455,1.0,1.07,3,0,train
V04,2025-07-16 14:15:00,12.723,1.0,0.0,1,0,train
V04,2025-07-16 14:20:00,13.162,1.0,1.0,5,0,train
V04,2025-07-16 14:25:00,12.723,1.0,2.4,9,0,train
V04,2025-07-16 14:30:00,12.723,1.0,0.98,16,0,train
V04,2025-07-16 14:35:00,12.723,1.0,1.16,20,0,train
V04,2025-07-16 14:40:00,12.967,1.0,1.74,12,0,train
V04,2025-07-16 14:45:00,13.455,1.0,1.31,18,0,train
V04,2025-07-16 14:50:00,13.455,1.0,1.2,4,0,train
V04,2025-07-16 14:55:00,13.455,1.0,1.16,5,0,train
V04,2025-07-16 15:00:00,13.455,1.0,2.23,7,0,train
V04,2025-07-16 15:05:00,13.455,1.0,0.89,8,0,train
V04,2025-07-16 15:10:00,12.54,1.0,1.81,8,0,train
V04,2025-07-16 15:15:00,0.0,0.0,0.0,1,0,train
V04,2025-07-16 15:50:00,12.723,1.0,0.0,1,0,train
V04,2025-07-16 15:55:00,11.99,1.0,0.0,1,0,train
V04,2025-07-16 16:00:00,11.99,1.0,1.68,10,0,train
V04,2025-07-16 16:05:00,11.99,1.0,2.13,9,0,train
V04,2025-07-16 16:10:00,11.99,1.0,0.0,2,0,train
V04,2025-07-16 16:15:00,11.99,1.0,1.12,5,0,train
V04,2025-07-16 16:20:00,10.818,1.0,51.41,46,0,train
